tip_name,dist_to_'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',dist_to_'A/H3N2|A/HongKong/4801/2014|HongKong|2014',dist_to_'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',dist_to_'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',clade_label,min_dist,clade_label_iso_name
'H3N2|A/Canberra/113/2013|70478|70478-HA|H3|ACT/Canberra|2013-10-11',0.024694,0.01296,0.009254000000000002,0.020979000000000005,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009254000000000002,A/SouthAustralia/55/2014
'H3N2|A/Victoria/3036/2015|70745|70745-HA|H3|VIC/ForestHill|2015-08-24',0.014211,0.006169000000000002,0.018539000000000003,0.026574000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006169000000000002,A/HongKong/4801/2014
'H3N2|A/Victoria/5071/2014|70544|70544-HA|H3|VIC/Bendigo|2014-10-03',0.028425000000000006,0.016691,0.012985000000000003,0.024710000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012985000000000003,A/SouthAustralia/55/2014
'H3N2|A/Victoria/72/2016|70904|70904-HA|H3|VIC|2016-08-29',0.005556,0.012332000000000001,0.024702000000000005,0.032736999999999995,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.005556,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Canberra/127/2013|70480|70480-HA|H3|ACT/Canberra|2013-11-21',0.022845,0.011111,0.007405000000000001,0.01913,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.007405000000000001,A/SouthAustralia/55/2014
'H3N2|A/Tasmania/1022/2015|70767|70767-HA|H3|TAS/Wynyard|2015-08-28',0.030887,0.019153,0.015447000000000002,0.027172,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.015447000000000002,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/14/2012|70385|70385-HA|H3|QLD/Brisbane|2012-02-06',0.028412,0.016678,0.016662000000000003,0.013613,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.013613,A/SouthAustralia/30/2012
'H3N2|A/Victoria/17/2015|70699|70699-HA|H3|VIC/Wycheproof|2015-07-08',0.016062,0.008020000000000003,0.020390000000000005,0.028425000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008020000000000003,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/107/2016|70917|70917-HA|H3|SA/Adelaide|2016-09-10',0.015430000000000001,0.0073880000000000005,0.019758,0.027793000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0073880000000000005,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/62/2015|70601|70601-HA|H3|SA/Woodville|2015-05-10',0.013582,0.008012000000000002,0.020382000000000004,0.028416999999999998,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008012000000000002,A/HongKong/4801/2014
'H3N2|A/Victoria/901/2015|70559|70559-HA|H3|VIC/NorthMelbourne|2015-02-07',0.0142,0.006158,0.018528000000000003,0.026563000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006158,A/HongKong/4801/2014
'H3N2|A/Victoria/9/2015|70638|70638-HA|H3|VIC/Williamstown|2015-05-21',0.015436000000000002,0.006162,0.018532000000000003,0.026567,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006162,A/HongKong/4801/2014
'H3N2|A/Victoria/175/2012|70442|70442-HA|H3|VIC|2012-05-19',0.03644,0.024706,0.024690000000000004,0.006775,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.006775,A/SouthAustralia/30/2012
'H3N2|A/Victoria/2045/2016|70833|70833-HA|H3|VIC|2016-07-16',0.008641,0.015417,0.027787000000000003,0.03582199999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008641,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/145/2015|70775|70775-HA|H3|SA/Elizabeth|2015-10-09',0.014209,0.0061670000000000015,0.018537000000000005,0.026572000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0061670000000000015,A/HongKong/4801/2014
'H3N2|A/Brisbane/21/2013|70461|70461-HA|H3|QLD/SunshineCoast|2013-02-27',0.021019000000000003,0.009285,0.014203,0.022238,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009285,A/HongKong/4801/2014
'H3N2|A/Tasmania/7/2015|70623|70623-HA|H3|TAS/Lindisfarne|2015-04-20',0.013587,0.008013000000000001,0.020383000000000002,0.028418000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008013000000000001,A/HongKong/4801/2014
'H3N2|A/Darwin/1006/2016|70922|70922-HA|H3|NT/Darwin|2016-09-15',0.007411,0.010493000000000002,0.022863000000000005,0.030897999999999995,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007411,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/164/2016|70969|70969-HA|H3|SA/Kapunda|2016-12-06',0.008024,0.011106000000000001,0.023476000000000004,0.031511,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008024,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/265/2014|70524|70524-HA|H3|VIC/Glenroy|2014-08-11',0.010501,0.004922999999999999,0.017293000000000003,0.025328000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.004922999999999999,A/HongKong/4801/2014
'H3N2|A/Victoria/629/2015|70763|70763-HA|H3|VIC/Clarinda|2015-09-13',0.029045,0.017311,0.013605,0.025330000000000005,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.013605,A/SouthAustralia/55/2014
'H3N2|A/Townsville/29/2015|70762|70762-HA|H3|QLD/Townsville|2015-09-09',0.016662000000000003,0.008620000000000001,0.02099,0.029025000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008620000000000001,A/HongKong/4801/2014
'H3N2|A/Newcastle/12/2015|70608|70608-HA|H3|NSW/Magill|2015-05-06',0.009264999999999999,0.006161000000000001,0.018531000000000002,0.026566000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006161000000000001,A/HongKong/4801/2014
'H3N2|A/Brisbane/6/2012|70383|70383-HA|H3|QLD/Brisbane|2012-02-02',0.022856000000000008,0.011122,0.011106000000000001,0.015449000000000001,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011106000000000001,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/1014/2016|70889|70889-HA|H3|QLD/NormanPark|2016-08-16',0.006793,0.012337000000000002,0.024707,0.03274199999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006793,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/62/2016|70847|70847-HA|H3|SA/Unley|2016-07-20',0.005565,0.013565,0.025935,0.03397,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.005565,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/3015/2015|70744|70744-HA|H3|VIC/Wallan|2015-09-01',0.030268,0.018534,0.014828000000000001,0.026553,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.014828000000000001,A/SouthAustralia/55/2014
'H3N2|A/Sydney/1020/2015|70714|70714-HA|H3|NSW/Auburn|2015-08-21',0.01668,0.011106000000000001,0.023476000000000004,0.031511000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.011106000000000001,A/HongKong/4801/2014
'H3N2|A/Brisbane/119/2015|70634|70634-HA|H3|QLD/Brisbane|2015-06-10',0.015425000000000001,0.007383,0.019753000000000003,0.027788,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007383,A/HongKong/4801/2014
'H3N2|A/Perth/39/2015|70613|70613-HA|H3|WA/CanningVale|2015-05-12',0.017893,0.009851,0.022221,0.030255999999999998,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009851,A/HongKong/4801/2014
'H3N2|A/Tasmania/2/2015|70562|70562-HA|H3|TAS/Cradoc|2015-02-23',0.012967000000000001,0.004925,0.017295,0.025330000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.004925,A/HongKong/4801/2014
'H3N2|A/Sydney/1005/2014|70521|70521-HA|H3|NSW/Yagoona|2014-07-28',0.027192,0.015458,0.011752000000000002,0.023477000000000005,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011752000000000002,A/SouthAustralia/55/2014
'H3N2|A/Victoria/803/2015|70621|70621-HA|H3|VIC/Cobram|2015-06-17',0.014211,0.006169000000000002,0.018539000000000003,0.026574000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006169000000000002,A/HongKong/4801/2014
'H3N2|A/Brisbane/291/2016|70945|70945-HA|H3|QLD/Brisbane|2016-11-03',0.033342000000000004,0.021608000000000002,0.009244,0.029627,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009244,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/1001/2016|70844|70844-HA|H3|QLD/Toowoomba|2016-07-13',0.00618,0.009262000000000003,0.021632000000000005,0.029666999999999992,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.00618,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/297/2016|70920|70920-HA|H3|NSW/LalorPark|2016-09-09',0.006801,0.009883000000000005,0.022253000000000005,0.03028799999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006801,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/1024/2015|70718|70718-HA|H3|NSW/Casi|2015-08-20',0.016062,0.008020000000000003,0.020390000000000005,0.028425000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008020000000000003,A/HongKong/4801/2014
'H3N2|A/Sydney/1036/2015|70770|70770-HA|H3|NSW/Bronte|2015-08-27',0.012355,0.0067810000000000014,0.019151,0.027186000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0067810000000000014,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/160/2012|70448|70448-HA|H3|SA/Adelaide|2012-10-07',0.02346900000000001,0.011735,0.011719000000000002,0.016062,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011719000000000002,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/224/2016|70926|70926-HA|H3|QLD/Brisbane|2016-09-25',0.008648,0.011730000000000004,0.024100000000000007,0.03213499999999998,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008648,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/53/2015|70681|70681-HA|H3|NSW/Sydney|2015-06-17',0.012965,0.007391000000000001,0.019761000000000004,0.027796000000000008,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007391000000000001,A/HongKong/4801/2014
'H3N2|A/Victoria/504/2013|70464|70464-HA|H3|VIC/NoblePark|2013-06-17',0.017922000000000004,0.006188000000000001,0.011102,0.019137,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006188000000000001,A/HongKong/4801/2014
'H3N2|A/Victoria/84/2012|70407|70407-HA|H3|VIC|2012-07-04',0.02409200000000001,0.012358000000000001,0.012342000000000002,0.016685000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012342000000000002,A/SouthAustralia/55/2014
'H3N2|A/Victoria/27/2012|70399|70399-HA|H3|VIC|2012-07-03',0.03708,0.025346,0.025330000000000005,0.0074150000000000015,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.0074150000000000015,A/SouthAustralia/30/2012
'H3N2|A/Brisbane/1/2017|70973|70973-HA|H3|QLD/SunshineCoast|2017-01-02',0.034055,0.022321,0.009953000000000002,0.030340000000000006,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009953000000000002,A/SouthAustralia/55/2014
'H3N2|A/Sydney/1013/2015|70738|70738-HA|H3|NSW/WestBathurst|2015-08-12',0.014804000000000001,0.009234,0.021604000000000005,0.029639000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009234,A/HongKong/4801/2014
'H3N2|A/Victoria/5018/2014|70535|70535-HA|H3|VIC/Mornington|2014-08-29',0.027811000000000002,0.016077,0.012371,0.024096,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012371,A/SouthAustralia/55/2014
'H3N2|A/Victoria/70/2016|70874|70874-HA|H3|VIC/Prahran|2016-08-12',0.008025000000000001,0.011107000000000002,0.023477000000000005,0.03151199999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008025000000000001,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/648/2016|70939|70939-HA|H3|VIC|2016-11-25',0.010488,0.013570000000000002,0.02594,0.033975,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.010488,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Townsville/32/2015|70785|70785-HA|H3|QLD/Townsville|2015-09-21',0.016055,0.008013000000000003,0.020383000000000005,0.028418000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008013000000000003,A/HongKong/4801/2014
'H3N2|A/Victoria/2097/2016|70886|70886-HA|H3|VIC|2016-08-16',0.009252,0.01233,0.024700000000000003,0.03273500000000001,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.009252,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Brisbane/21/2012|70386|70386-HA|H3|QLD/SunshineCoast|2012-03-04',0.032112,0.020378,0.020362000000000005,0.012365000000000001,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.012365000000000001,A/SouthAustralia/30/2012
'H3N2|A/SouthAustralia/173/2016|70970|70970-HA|H3|SA/Unley|2016-12-13',0.007418,0.010500000000000004,0.022870000000000005,0.030904999999999988,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007418,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/535/2015|70656|70656-HA|H3|VIC/Cranbourne|2015-07-11',0.015442,0.007404,0.019774,0.027809,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007404,A/HongKong/4801/2014
'H3N2|A/Sydney/1014/2016|70836|70836-HA|H3|NSW/Glenwood|2016-07-11',0.0068000000000000005,0.009882000000000004,0.022252000000000004,0.030286999999999988,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.0068000000000000005,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Perth/53/2015|70688|70688-HA|H3|WA/randa|2015-06-29',0.009884,0.006788000000000002,0.019158,0.027193000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006788000000000002,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/36/2012|70396|70396-HA|H3|SA|2012-05-28',0.035208,0.023474000000000002,0.023458000000000007,0.0006170000000000001,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.0006170000000000001,A/SouthAustralia/30/2012
'H3N2|A/Newcastle/180/2016|70930|70930-HA|H3|NSW/Singleton|2016-09-14',0.006188,0.009270000000000004,0.021640000000000006,0.029674999999999986,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006188,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/21/2012|70395|70395-HA|H3|NSW/Sydney|2012-05-18',0.02285000000000001,0.011116000000000001,0.011100000000000002,0.015443000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011100000000000002,A/SouthAustralia/55/2014
'H3N2|A/Victoria/2015/2016|70814|70814-HA|H3|VIC|2016-03-15',0.008643,0.011721000000000002,0.024091000000000005,0.032126,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008643,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Newcastle/17/2015|70645|70645-HA|H3|NSW/Maitland|2015-06-24',0.012347,0.009247,0.021617,0.029652000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009247,A/HongKong/4801/2014
'H3N2|A/Brisbane/26/2012|70388|70388-HA|H3|QLD/SunshineCoast|2012-03-08',0.042774000000000006,0.03104,0.031024000000000003,0.018081,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.018081,A/SouthAustralia/30/2012
'H3N2|A/Sydney/80/2016|70813|70813-HA|H3|NSW/Sydney|2016-03-03',0.0061730000000000005,0.011717000000000002,0.024087000000000004,0.032122,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.0061730000000000005,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/29/2013|70466|70466-HA|H3|SA|2013-06-30',0.022851000000000003,0.011117,0.007407,0.019136,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.007407,A/SouthAustralia/55/2014
'H3N2|A/Victoria/576/2016|70881|70881-HA|H3|VIC/Clarinda|2016-08-05',0.015432,0.012332000000000001,0.024702,0.032737,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.012332000000000001,A/HongKong/4801/2014
'H3N2|A/Perth/114/2015|70707|70707-HA|H3|WA/Dianella|2015-07-07',0.014203,0.006161,0.018531000000000002,0.026566000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006161,A/HongKong/4801/2014
'H3N2|A/Perth/62/2015|70690|70690-HA|H3|WA/Balga|2015-07-12',0.010499,0.0074030000000000025,0.019773000000000002,0.027808000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0074030000000000025,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/54/2016|70834|70834-HA|H3|SA/Woodville|2016-07-12',0.033343000000000005,0.021609,0.009245000000000001,0.029628,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009245000000000001,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/12/2015|70565|70565-HA|H3|SA/PortPirie|2015-02-19',0.014194000000000002,0.008620000000000001,0.02099,0.029025000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008620000000000001,A/HongKong/4801/2014
'H3N2|A/Sydney/1018/2016|70838|70838-HA|H3|NSW/Milperra|2016-07-20',0.006182,0.009264000000000003,0.021634000000000004,0.029668999999999994,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006182,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Canberra/33/2012|70423|70423-HA|H3|ACT/Griffith|2012-07-07',0.02347600000000001,0.011742,0.011726000000000002,0.016069,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011726000000000002,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/1018/2015|70712|70712-HA|H3|SA/Cockaleechie|2015-08-17',0.014813,0.006771,0.019141000000000002,0.027176000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006771,A/HongKong/4801/2014
'H3N2|A/Tasmania/1005/2015|70659|70659-HA|H3|TAS/FlagstaffGully|2015-06-30',0.029035000000000002,0.017301,0.013595000000000001,0.025320000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.013595000000000001,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/79/2015|70605|70605-HA|H3|QLD/Brisbane|2015-04-05',0.009264999999999999,0.006161000000000001,0.018531000000000002,0.026566000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006161000000000001,A/HongKong/4801/2014
'H3N2|A/Victoria/4/2015|70630|70630-HA|H3|VIC/Warrnambool|2015-04-24',0.013592000000000002,0.005549999999999999,0.017920000000000005,0.025955000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.005549999999999999,A/HongKong/4801/2014
'H3N2|A/Victoria/3067/2015|70727|70727-HA|H3|VIC/BlackburnSouth|2015-09-07',0.016672,0.008629999999999999,0.021,0.029035000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008629999999999999,A/HongKong/4801/2014
'H3N2|A/Victoria/113/2012|70420|70420-HA|H3|VIC|2012-07-10',0.037694000000000005,0.02596,0.025944000000000002,0.008029000000000001,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.008029000000000001,A/SouthAustralia/30/2012
'H3N2|A/Victoria/3009/2015|70754|70754-HA|H3|VIC/GlenWaverly|2015-09-01',0.012965,0.007391000000000001,0.019761,0.027796000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007391000000000001,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/27/2016|70824|70824-HA|H3|SA/Adelaide|2016-05-09',0.017922,0.00988,0.022250000000000002,0.030285,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.00988,A/HongKong/4801/2014
'H3N2|A/Victoria/24/2014|70508|70508-HA|H3|VIC|2014-06-24',0.025937,0.014203,0.0018470000000000001,0.022222000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0018470000000000001,A/SouthAustralia/55/2014
'H3N2|A/Canberra/5/2012|70401|70401-HA|H3|ACT/Melbourne|2012-06-06',0.036453,0.024718999999999998,0.024703000000000003,0.006787999999999999,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.006787999999999999,A/SouthAustralia/30/2012
'H3N2|A/Townsville/1002/2015|70582|70582-HA|H3|QLD/Cairns|2015-04-10',0.027817,0.016083,0.012377,0.024102000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012377,A/SouthAustralia/55/2014
'H3N2|A/Sydney/1033/2015|70728|70728-HA|H3|NSW/Shellharbour|2015-09-07',0.012967000000000001,0.007393000000000001,0.019763,0.027798000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007393000000000001,A/HongKong/4801/2014
'H3N2|A/Perth/26/2015|70610|70610-HA|H3|WA/Hillarys|2015-03-21',0.015423,0.004921,0.017291,0.025326,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.004921,A/HongKong/4801/2014
'H3N2|A/Brisbane/368/2014|70551|70551-HA|H3|QLD/Brisbane|2014-11-21',0.026557000000000004,0.014823,0.0024630000000000003,0.022842,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0024630000000000003,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/112/2016|70918|70918-HA|H3|SA/Renmark|2016-09-08',0.008034,0.011116000000000004,0.023486000000000007,0.031520999999999987,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008034,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/668/2016|70952|70952-HA|H3|VIC/Lynbrook|2016-11-01',0.014837,0.011737000000000001,0.024107000000000003,0.032142000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.011737000000000001,A/HongKong/4801/2014
'H3N2|A/Brisbane/71/2015|70602|70602-HA|H3|QLD/SunshineCoast|2015-03-31',0.016663,0.008621,0.020991000000000003,0.029026000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008621,A/HongKong/4801/2014
'H3N2|A/Darwin/1000/2015|70777|70777-HA|H3|NT/Darwin|2015-10-08',0.015439,0.007397000000000002,0.019767000000000003,0.027802000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007397000000000002,A/HongKong/4801/2014
'H3N2|A/Sydney/98/2015|70756|70756-HA|H3|NSW/CanleyHeights|2015-09-01',0.010487999999999999,0.007392000000000001,0.019762000000000002,0.027797000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007392000000000001,A/HongKong/4801/2014
'H3N2|A/Perth/296/2012|70454|70454-HA|H3|WA/Perth|2012-11-11',0.038325,0.026591,0.026575,0.008660000000000001,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.008660000000000001,A/SouthAustralia/30/2012
'H3N2|A/Tasmania/37/2014|70527|70527-HA|H3|TAS/Mornington|2014-08-06',0.029632000000000006,0.017898,0.0055379999999999995,0.025917000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0055379999999999995,A/SouthAustralia/55/2014
'H3N2|A/Tasmania/11/2014|70489|70489-HA|H3|TAS/Lauderdal|2014-03-16',0.025943,0.014209,0.0018450000000000003,0.022228000000000005,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0018450000000000003,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/114/2016|70910|70910-HA|H3|SA/Parkside|2016-09-15',0.017291,0.009249,0.021619,0.029654000000000007,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009249,A/HongKong/4801/2014
'H3N2|A/Sydney/1007/2014|70520|70520-HA|H3|NSW/Collaroy|2014-07-30',0.026549000000000003,0.014815000000000002,0.011109,0.022834,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011109,A/SouthAustralia/55/2014
'H3N2|A/Perth/113/2015|70706|70706-HA|H3|WA/Yokine|2015-07-04',0.012973000000000002,0.004931,0.017301,0.025336000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.004931,A/HongKong/4801/2014
'H3N2|A/Victoria/142/2012|70428|70428-HA|H3|VIC|2012-07-23',0.044006,0.032272,0.03225600000000001,0.019313,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.019313,A/SouthAustralia/30/2012
'H3N2|A/Perth/65/2015|70733|70733-HA|H3|WA/Dalkeith|2015-07-13',0.013585,0.008011,0.020381000000000003,0.028416000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008011,A/HongKong/4801/2014
'H3N2|A/Victoria/37/2015|70722|70722-HA|H3|VIC/Somers|2015-08-05',0.029659000000000005,0.017925,0.014219,0.025944000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.014219,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/108/2016|70908|70908-HA|H3|SA/SalisburyNorth|2016-09-09',0.033958,0.022224,0.00986,0.030243,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.00986,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/1008/2016|70895|70895-HA|H3|QLD/Toowoomba|2016-08-09',0.017285000000000002,0.009243,0.021613,0.029648000000000008,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009243,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/172/2016|70967|70967-HA|H3|SA/Gawler|2016-12-14',0.014218000000000001,0.011118,0.023488000000000002,0.031523,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.011118,A/HongKong/4801/2014
'H3N2|A/Brisbane/1002/2015|70693|70693-HA|H3|QLD/Basilisk|2015-07-15',0.013582,0.008008000000000001,0.020378,0.028413,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008008000000000001,A/HongKong/4801/2014
'H3N2|A/Sydney/327/2014|70553|70553-HA|H3|NSW/BelmontSth|2014-12-03',0.029040000000000003,0.017306,0.013600000000000001,0.025325,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.013600000000000001,A/SouthAustralia/55/2014
'H3N2|A/Sydney/5/2015|70561|70561-HA|H3|NSW/Westmead|2015-01-25',0.016038,0.005536,0.017906000000000002,0.025941,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.005536,A/HongKong/4801/2014
